Datekey_Opening,Date,Year,MonthNo,MonthName,Quarter,YearMonth,WeekdayNo,WeekdayName,FinancialMonth,FinancialQuarter
20180401,01-04-2018,2018,4,April,Q2,Apr-2018,7,Sunday,FM-1,FQ-1
20180402,02-04-2018,2018,4,April,Q2,Apr-2018,1,Monday,FM-1,FQ-1
20180403,03-04-2018,2018,4,April,Q2,Apr-2018,2,Tuesday,FM-1,FQ-1
20180404,04-04-2018,2018,4,April,Q2,Apr-2018,3,Wednesday,FM-1,FQ-1
20180405,05-04-2018,2018,4,April,Q2,Apr-2018,4,Thursday,FM-1,FQ-1
20180406,06-04-2018,2018,4,April,Q2,Apr-2018,5,Friday,FM-1,FQ-1
20180407,07-04-2018,2018,4,April,Q2,Apr-2018,6,Saturday,FM-1,FQ-1
20180408,08-04-2018,2018,4,April,Q2,Apr-2018,7,Sunday,FM-1,FQ-1
20180409,09-04-2018,2018,4,April,Q2,Apr-2018,1,Monday,FM-1,FQ-1
20180410,10-04-2018,2018,4,April,Q2,Apr-2018,2,Tuesday,FM-1,FQ-1
20180411,11-04-2018,2018,4,April,Q2,Apr-2018,3,Wednesday,FM-1,FQ-1
20180412,12-04-2018,2018,4,April,Q2,Apr-2018,4,Thursday,FM-1,FQ-1
20180413,13-04-2018,2018,4,April,Q2,Apr-2018,5,Friday,FM-1,FQ-1
20180414,14-04-2018,2018,4,April,Q2,Apr-2018,6,Saturday,FM-1,FQ-1
20180415,15-04-2018,2018,4,April,Q2,Apr-2018,7,Sunday,FM-1,FQ-1
20180416,16-04-2018,2018,4,April,Q2,Apr-2018,1,Monday,FM-1,FQ-1
20180417,17-04-2018,2018,4,April,Q2,Apr-2018,2,Tuesday,FM-1,FQ-1
20180418,18-04-2018,2018,4,April,Q2,Apr-2018,3,Wednesday,FM-1,FQ-1
20180419,19-04-2018,2018,4,April,Q2,Apr-2018,4,Thursday,FM-1,FQ-1
20180420,20-04-2018,2018,4,April,Q2,Apr-2018,5,Friday,FM-1,FQ-1
20180421,21-04-2018,2018,4,April,Q2,Apr-2018,6,Saturday,FM-1,FQ-1
20180422,22-04-2018,2018,4,April,Q2,Apr-2018,7,Sunday,FM-1,FQ-1
20180423,23-04-2018,2018,4,April,Q2,Apr-2018,1,Monday,FM-1,FQ-1
20180424,24-04-2018,2018,4,April,Q2,Apr-2018,2,Tuesday,FM-1,FQ-1
20180425,25-04-2018,2018,4,April,Q2,Apr-2018,3,Wednesday,FM-1,FQ-1
20180426,26-04-2018,2018,4,April,Q2,Apr-2018,4,Thursday,FM-1,FQ-1
20180427,27-04-2018,2018,4,April,Q2,Apr-2018,5,Friday,FM-1,FQ-1
20180428,28-04-2018,2018,4,April,Q2,Apr-2018,6,Saturday,FM-1,FQ-1
20180429,29-04-2018,2018,4,April,Q2,Apr-2018,7,Sunday,FM-1,FQ-1
20180430,30-04-2018,2018,4,April,Q2,Apr-2018,1,Monday,FM-1,FQ-1
20180501,01-05-2018,2018,5,May,Q2,May-2018,2,Tuesday,FM-2,FQ-1
20180502,02-05-2018,2018,5,May,Q2,May-2018,3,Wednesday,FM-2,FQ-1
20180503,03-05-2018,2018,5,May,Q2,May-2018,4,Thursday,FM-2,FQ-1
20180504,04-05-2018,2018,5,May,Q2,May-2018,5,Friday,FM-2,FQ-1
20180505,05-05-2018,2018,5,May,Q2,May-2018,6,Saturday,FM-2,FQ-1
20180506,06-05-2018,2018,5,May,Q2,May-2018,7,Sunday,FM-2,FQ-1
20180507,07-05-2018,2018,5,May,Q2,May-2018,1,Monday,FM-2,FQ-1
20180508,08-05-2018,2018,5,May,Q2,May-2018,2,Tuesday,FM-2,FQ-1
20180509,09-05-2018,2018,5,May,Q2,May-2018,3,Wednesday,FM-2,FQ-1
20180510,10-05-2018,2018,5,May,Q2,May-2018,4,Thursday,FM-2,FQ-1
20180511,11-05-2018,2018,5,May,Q2,May-2018,5,Friday,FM-2,FQ-1
20180512,12-05-2018,2018,5,May,Q2,May-2018,6,Saturday,FM-2,FQ-1
20180513,13-05-2018,2018,5,May,Q2,May-2018,7,Sunday,FM-2,FQ-1
20180514,14-05-2018,2018,5,May,Q2,May-2018,1,Monday,FM-2,FQ-1
20180515,15-05-2018,2018,5,May,Q2,May-2018,2,Tuesday,FM-2,FQ-1
20180516,16-05-2018,2018,5,May,Q2,May-2018,3,Wednesday,FM-2,FQ-1
20180517,17-05-2018,2018,5,May,Q2,May-2018,4,Thursday,FM-2,FQ-1
20180518,18-05-2018,2018,5,May,Q2,May-2018,5,Friday,FM-2,FQ-1
20180519,19-05-2018,2018,5,May,Q2,May-2018,6,Saturday,FM-2,FQ-1
20180520,20-05-2018,2018,5,May,Q2,May-2018,7,Sunday,FM-2,FQ-1
20180521,21-05-2018,2018,5,May,Q2,May-2018,1,Monday,FM-2,FQ-1
20180522,22-05-2018,2018,5,May,Q2,May-2018,2,Tuesday,FM-2,FQ-1
20180523,23-05-2018,2018,5,May,Q2,May-2018,3,Wednesday,FM-2,FQ-1
20180524,24-05-2018,2018,5,May,Q2,May-2018,4,Thursday,FM-2,FQ-1
20180525,25-05-2018,2018,5,May,Q2,May-2018,5,Friday,FM-2,FQ-1
20180526,26-05-2018,2018,5,May,Q2,May-2018,6,Saturday,FM-2,FQ-1
20180527,27-05-2018,2018,5,May,Q2,May-2018,7,Sunday,FM-2,FQ-1
20180528,28-05-2018,2018,5,May,Q2,May-2018,1,Monday,FM-2,FQ-1
20180529,29-05-2018,2018,5,May,Q2,May-2018,2,Tuesday,FM-2,FQ-1
20180530,30-05-2018,2018,5,May,Q2,May-2018,3,Wednesday,FM-2,FQ-1
20180531,31-05-2018,2018,5,May,Q2,May-2018,4,Thursday,FM-2,FQ-1
20180601,01-06-2018,2018,6,June,Q2,Jun-2018,5,Friday,FM-3,FQ-1
20180602,02-06-2018,2018,6,June,Q2,Jun-2018,6,Saturday,FM-3,FQ-1
20180603,03-06-2018,2018,6,June,Q2,Jun-2018,7,Sunday,FM-3,FQ-1
20180604,04-06-2018,2018,6,June,Q2,Jun-2018,1,Monday,FM-3,FQ-1
20180605,05-06-2018,2018,6,June,Q2,Jun-2018,2,Tuesday,FM-3,FQ-1
20180606,06-06-2018,2018,6,June,Q2,Jun-2018,3,Wednesday,FM-3,FQ-1
20180607,07-06-2018,2018,6,June,Q2,Jun-2018,4,Thursday,FM-3,FQ-1
20180608,08-06-2018,2018,6,June,Q2,Jun-2018,5,Friday,FM-3,FQ-1
20180609,09-06-2018,2018,6,June,Q2,Jun-2018,6,Saturday,FM-3,FQ-1
20180610,10-06-2018,2018,6,June,Q2,Jun-2018,7,Sunday,FM-3,FQ-1
20180611,11-06-2018,2018,6,June,Q2,Jun-2018,1,Monday,FM-3,FQ-1
20180612,12-06-2018,2018,6,June,Q2,Jun-2018,2,Tuesday,FM-3,FQ-1
20180613,13-06-2018,2018,6,June,Q2,Jun-2018,3,Wednesday,FM-3,FQ-1
20180614,14-06-2018,2018,6,June,Q2,Jun-2018,4,Thursday,FM-3,FQ-1
20180615,15-06-2018,2018,6,June,Q2,Jun-2018,5,Friday,FM-3,FQ-1
20180616,16-06-2018,2018,6,June,Q2,Jun-2018,6,Saturday,FM-3,FQ-1
20180617,17-06-2018,2018,6,June,Q2,Jun-2018,7,Sunday,FM-3,FQ-1
20180618,18-06-2018,2018,6,June,Q2,Jun-2018,1,Monday,FM-3,FQ-1
20180619,19-06-2018,2018,6,June,Q2,Jun-2018,2,Tuesday,FM-3,FQ-1
20180620,20-06-2018,2018,6,June,Q2,Jun-2018,3,Wednesday,FM-3,FQ-1
20180621,21-06-2018,2018,6,June,Q2,Jun-2018,4,Thursday,FM-3,FQ-1
20180622,22-06-2018,2018,6,June,Q2,Jun-2018,5,Friday,FM-3,FQ-1
20180623,23-06-2018,2018,6,June,Q2,Jun-2018,6,Saturday,FM-3,FQ-1
20180624,24-06-2018,2018,6,June,Q2,Jun-2018,7,Sunday,FM-3,FQ-1
20180625,25-06-2018,2018,6,June,Q2,Jun-2018,1,Monday,FM-3,FQ-1
20180626,26-06-2018,2018,6,June,Q2,Jun-2018,2,Tuesday,FM-3,FQ-1
20180627,27-06-2018,2018,6,June,Q2,Jun-2018,3,Wednesday,FM-3,FQ-1
20180628,28-06-2018,2018,6,June,Q2,Jun-2018,4,Thursday,FM-3,FQ-1
20180629,29-06-2018,2018,6,June,Q2,Jun-2018,5,Friday,FM-3,FQ-1
20180630,30-06-2018,2018,6,June,Q2,Jun-2018,6,Saturday,FM-3,FQ-1
20180701,01-07-2018,2018,7,July,Q3,Jul-2018,7,Sunday,FM-4,FQ-2
20180702,02-07-2018,2018,7,July,Q3,Jul-2018,1,Monday,FM-4,FQ-2
20180703,03-07-2018,2018,7,July,Q3,Jul-2018,2,Tuesday,FM-4,FQ-2
20180704,04-07-2018,2018,7,July,Q3,Jul-2018,3,Wednesday,FM-4,FQ-2
20180705,05-07-2018,2018,7,July,Q3,Jul-2018,4,Thursday,FM-4,FQ-2
20180706,06-07-2018,2018,7,July,Q3,Jul-2018,5,Friday,FM-4,FQ-2
20180707,07-07-2018,2018,7,July,Q3,Jul-2018,6,Saturday,FM-4,FQ-2
20180708,08-07-2018,2018,7,July,Q3,Jul-2018,7,Sunday,FM-4,FQ-2
20180709,09-07-2018,2018,7,July,Q3,Jul-2018,1,Monday,FM-4,FQ-2
20180710,10-07-2018,2018,7,July,Q3,Jul-2018,2,Tuesday,FM-4,FQ-2
20180711,11-07-2018,2018,7,July,Q3,Jul-2018,3,Wednesday,FM-4,FQ-2
20180712,12-07-2018,2018,7,July,Q3,Jul-2018,4,Thursday,FM-4,FQ-2
20180713,13-07-2018,2018,7,July,Q3,Jul-2018,5,Friday,FM-4,FQ-2
20180714,14-07-2018,2018,7,July,Q3,Jul-2018,6,Saturday,FM-4,FQ-2
20180715,15-07-2018,2018,7,July,Q3,Jul-2018,7,Sunday,FM-4,FQ-2
20180716,16-07-2018,2018,7,July,Q3,Jul-2018,1,Monday,FM-4,FQ-2
20180717,17-07-2018,2018,7,July,Q3,Jul-2018,2,Tuesday,FM-4,FQ-2
20180718,18-07-2018,2018,7,July,Q3,Jul-2018,3,Wednesday,FM-4,FQ-2
20180719,19-07-2018,2018,7,July,Q3,Jul-2018,4,Thursday,FM-4,FQ-2
20180720,20-07-2018,2018,7,July,Q3,Jul-2018,5,Friday,FM-4,FQ-2
20180721,21-07-2018,2018,7,July,Q3,Jul-2018,6,Saturday,FM-4,FQ-2
20180722,22-07-2018,2018,7,July,Q3,Jul-2018,7,Sunday,FM-4,FQ-2
20180723,23-07-2018,2018,7,July,Q3,Jul-2018,1,Monday,FM-4,FQ-2
20180724,24-07-2018,2018,7,July,Q3,Jul-2018,2,Tuesday,FM-4,FQ-2
20180725,25-07-2018,2018,7,July,Q3,Jul-2018,3,Wednesday,FM-4,FQ-2
20180726,26-07-2018,2018,7,July,Q3,Jul-2018,4,Thursday,FM-4,FQ-2
20180727,27-07-2018,2018,7,July,Q3,Jul-2018,5,Friday,FM-4,FQ-2
20180728,28-07-2018,2018,7,July,Q3,Jul-2018,6,Saturday,FM-4,FQ-2
20180729,29-07-2018,2018,7,July,Q3,Jul-2018,7,Sunday,FM-4,FQ-2
20180730,30-07-2018,2018,7,July,Q3,Jul-2018,1,Monday,FM-4,FQ-2
20180731,31-07-2018,2018,7,July,Q3,Jul-2018,2,Tuesday,FM-4,FQ-2
20180801,01-08-2018,2018,8,August,Q3,Aug-2018,3,Wednesday,FM-5,FQ-2
20180802,02-08-2018,2018,8,August,Q3,Aug-2018,4,Thursday,FM-5,FQ-2
20180803,03-08-2018,2018,8,August,Q3,Aug-2018,5,Friday,FM-5,FQ-2
20180804,04-08-2018,2018,8,August,Q3,Aug-2018,6,Saturday,FM-5,FQ-2
20180805,05-08-2018,2018,8,August,Q3,Aug-2018,7,Sunday,FM-5,FQ-2
20180806,06-08-2018,2018,8,August,Q3,Aug-2018,1,Monday,FM-5,FQ-2
20180807,07-08-2018,2018,8,August,Q3,Aug-2018,2,Tuesday,FM-5,FQ-2
20180808,08-08-2018,2018,8,August,Q3,Aug-2018,3,Wednesday,FM-5,FQ-2
20180809,09-08-2018,2018,8,August,Q3,Aug-2018,4,Thursday,FM-5,FQ-2
20180810,10-08-2018,2018,8,August,Q3,Aug-2018,5,Friday,FM-5,FQ-2
20180811,11-08-2018,2018,8,August,Q3,Aug-2018,6,Saturday,FM-5,FQ-2
20180812,12-08-2018,2018,8,August,Q3,Aug-2018,7,Sunday,FM-5,FQ-2
20180813,13-08-2018,2018,8,August,Q3,Aug-2018,1,Monday,FM-5,FQ-2
20180814,14-08-2018,2018,8,August,Q3,Aug-2018,2,Tuesday,FM-5,FQ-2
20180815,15-08-2018,2018,8,August,Q3,Aug-2018,3,Wednesday,FM-5,FQ-2
20180816,16-08-2018,2018,8,August,Q3,Aug-2018,4,Thursday,FM-5,FQ-2
20180817,17-08-2018,2018,8,August,Q3,Aug-2018,5,Friday,FM-5,FQ-2
20180818,18-08-2018,2018,8,August,Q3,Aug-2018,6,Saturday,FM-5,FQ-2
20180819,19-08-2018,2018,8,August,Q3,Aug-2018,7,Sunday,FM-5,FQ-2
20180820,20-08-2018,2018,8,August,Q3,Aug-2018,1,Monday,FM-5,FQ-2
20180821,21-08-2018,2018,8,August,Q3,Aug-2018,2,Tuesday,FM-5,FQ-2
20180822,22-08-2018,2018,8,August,Q3,Aug-2018,3,Wednesday,FM-5,FQ-2
20180823,23-08-2018,2018,8,August,Q3,Aug-2018,4,Thursday,FM-5,FQ-2
20180824,24-08-2018,2018,8,August,Q3,Aug-2018,5,Friday,FM-5,FQ-2
20180825,25-08-2018,2018,8,August,Q3,Aug-2018,6,Saturday,FM-5,FQ-2
20180826,26-08-2018,2018,8,August,Q3,Aug-2018,7,Sunday,FM-5,FQ-2
20180827,27-08-2018,2018,8,August,Q3,Aug-2018,1,Monday,FM-5,FQ-2
20180828,28-08-2018,2018,8,August,Q3,Aug-2018,2,Tuesday,FM-5,FQ-2
20180829,29-08-2018,2018,8,August,Q3,Aug-2018,3,Wednesday,FM-5,FQ-2
20180830,30-08-2018,2018,8,August,Q3,Aug-2018,4,Thursday,FM-5,FQ-2
20180831,31-08-2018,2018,8,August,Q3,Aug-2018,5,Friday,FM-5,FQ-2
20180901,01-09-2018,2018,9,September,Q3,Sep-2018,6,Saturday,FM-6,FQ-2
20180902,02-09-2018,2018,9,September,Q3,Sep-2018,7,Sunday,FM-6,FQ-2
20180903,03-09-2018,2018,9,September,Q3,Sep-2018,1,Monday,FM-6,FQ-2
20180904,04-09-2018,2018,9,September,Q3,Sep-2018,2,Tuesday,FM-6,FQ-2
20180905,05-09-2018,2018,9,September,Q3,Sep-2018,3,Wednesday,FM-6,FQ-2
20180906,06-09-2018,2018,9,September,Q3,Sep-2018,4,Thursday,FM-6,FQ-2
20180907,07-09-2018,2018,9,September,Q3,Sep-2018,5,Friday,FM-6,FQ-2
20180908,08-09-2018,2018,9,September,Q3,Sep-2018,6,Saturday,FM-6,FQ-2
20180909,09-09-2018,2018,9,September,Q3,Sep-2018,7,Sunday,FM-6,FQ-2
20180910,10-09-2018,2018,9,September,Q3,Sep-2018,1,Monday,FM-6,FQ-2
20180911,11-09-2018,2018,9,September,Q3,Sep-2018,2,Tuesday,FM-6,FQ-2
20180912,12-09-2018,2018,9,September,Q3,Sep-2018,3,Wednesday,FM-6,FQ-2
20180913,13-09-2018,2018,9,September,Q3,Sep-2018,4,Thursday,FM-6,FQ-2
20180914,14-09-2018,2018,9,September,Q3,Sep-2018,5,Friday,FM-6,FQ-2
20180915,15-09-2018,2018,9,September,Q3,Sep-2018,6,Saturday,FM-6,FQ-2
20180916,16-09-2018,2018,9,September,Q3,Sep-2018,7,Sunday,FM-6,FQ-2
20180917,17-09-2018,2018,9,September,Q3,Sep-2018,1,Monday,FM-6,FQ-2
20180918,18-09-2018,2018,9,September,Q3,Sep-2018,2,Tuesday,FM-6,FQ-2
20180919,19-09-2018,2018,9,September,Q3,Sep-2018,3,Wednesday,FM-6,FQ-2
20180920,20-09-2018,2018,9,September,Q3,Sep-2018,4,Thursday,FM-6,FQ-2
20180921,21-09-2018,2018,9,September,Q3,Sep-2018,5,Friday,FM-6,FQ-2
20180922,22-09-2018,2018,9,September,Q3,Sep-2018,6,Saturday,FM-6,FQ-2
20180923,23-09-2018,2018,9,September,Q3,Sep-2018,7,Sunday,FM-6,FQ-2
20180924,24-09-2018,2018,9,September,Q3,Sep-2018,1,Monday,FM-6,FQ-2
20180925,25-09-2018,2018,9,September,Q3,Sep-2018,2,Tuesday,FM-6,FQ-2
20180926,26-09-2018,2018,9,September,Q3,Sep-2018,3,Wednesday,FM-6,FQ-2
20180927,27-09-2018,2018,9,September,Q3,Sep-2018,4,Thursday,FM-6,FQ-2
20180928,28-09-2018,2018,9,September,Q3,Sep-2018,5,Friday,FM-6,FQ-2
20180929,29-09-2018,2018,9,September,Q3,Sep-2018,6,Saturday,FM-6,FQ-2
20180930,30-09-2018,2018,9,September,Q3,Sep-2018,7,Sunday,FM-6,FQ-2
20181001,01-10-2018,2018,10,October,Q4,Oct-2018,1,Monday,FM-7,FQ-3
20181002,02-10-2018,2018,10,October,Q4,Oct-2018,2,Tuesday,FM-7,FQ-3
20181003,03-10-2018,2018,10,October,Q4,Oct-2018,3,Wednesday,FM-7,FQ-3
20181004,04-10-2018,2018,10,October,Q4,Oct-2018,4,Thursday,FM-7,FQ-3
20181005,05-10-2018,2018,10,October,Q4,Oct-2018,5,Friday,FM-7,FQ-3
20181006,06-10-2018,2018,10,October,Q4,Oct-2018,6,Saturday,FM-7,FQ-3
20181007,07-10-2018,2018,10,October,Q4,Oct-2018,7,Sunday,FM-7,FQ-3
20181008,08-10-2018,2018,10,October,Q4,Oct-2018,1,Monday,FM-7,FQ-3
20181009,09-10-2018,2018,10,October,Q4,Oct-2018,2,Tuesday,FM-7,FQ-3
20181010,10-10-2018,2018,10,October,Q4,Oct-2018,3,Wednesday,FM-7,FQ-3
20181011,11-10-2018,2018,10,October,Q4,Oct-2018,4,Thursday,FM-7,FQ-3
20181012,12-10-2018,2018,10,October,Q4,Oct-2018,5,Friday,FM-7,FQ-3
20181013,13-10-2018,2018,10,October,Q4,Oct-2018,6,Saturday,FM-7,FQ-3
20181014,14-10-2018,2018,10,October,Q4,Oct-2018,7,Sunday,FM-7,FQ-3
20181015,15-10-2018,2018,10,October,Q4,Oct-2018,1,Monday,FM-7,FQ-3
20181016,16-10-2018,2018,10,October,Q4,Oct-2018,2,Tuesday,FM-7,FQ-3
20181017,17-10-2018,2018,10,October,Q4,Oct-2018,3,Wednesday,FM-7,FQ-3
20181018,18-10-2018,2018,10,October,Q4,Oct-2018,4,Thursday,FM-7,FQ-3
20181019,19-10-2018,2018,10,October,Q4,Oct-2018,5,Friday,FM-7,FQ-3
20181020,20-10-2018,2018,10,October,Q4,Oct-2018,6,Saturday,FM-7,FQ-3
20181021,21-10-2018,2018,10,October,Q4,Oct-2018,7,Sunday,FM-7,FQ-3
20181022,22-10-2018,2018,10,October,Q4,Oct-2018,1,Monday,FM-7,FQ-3
20181023,23-10-2018,2018,10,October,Q4,Oct-2018,2,Tuesday,FM-7,FQ-3
20181024,24-10-2018,2018,10,October,Q4,Oct-2018,3,Wednesday,FM-7,FQ-3
20181025,25-10-2018,2018,10,October,Q4,Oct-2018,4,Thursday,FM-7,FQ-3
20181026,26-10-2018,2018,10,October,Q4,Oct-2018,5,Friday,FM-7,FQ-3
20181027,27-10-2018,2018,10,October,Q4,Oct-2018,6,Saturday,FM-7,FQ-3
20181028,28-10-2018,2018,10,October,Q4,Oct-2018,7,Sunday,FM-7,FQ-3
20181029,29-10-2018,2018,10,October,Q4,Oct-2018,1,Monday,FM-7,FQ-3
20181030,30-10-2018,2018,10,October,Q4,Oct-2018,2,Tuesday,FM-7,FQ-3
20181031,31-10-2018,2018,10,October,Q4,Oct-2018,3,Wednesday,FM-7,FQ-3
20181101,01-11-2018,2018,11,November,Q4,Nov-2018,4,Thursday,FM-8,FQ-3
20181102,02-11-2018,2018,11,November,Q4,Nov-2018,5,Friday,FM-8,FQ-3
20181103,03-11-2018,2018,11,November,Q4,Nov-2018,6,Saturday,FM-8,FQ-3
20181104,04-11-2018,2018,11,November,Q4,Nov-2018,7,Sunday,FM-8,FQ-3
20181105,05-11-2018,2018,11,November,Q4,Nov-2018,1,Monday,FM-8,FQ-3
20181106,06-11-2018,2018,11,November,Q4,Nov-2018,2,Tuesday,FM-8,FQ-3
20181107,07-11-2018,2018,11,November,Q4,Nov-2018,3,Wednesday,FM-8,FQ-3
20181108,08-11-2018,2018,11,November,Q4,Nov-2018,4,Thursday,FM-8,FQ-3
20181109,09-11-2018,2018,11,November,Q4,Nov-2018,5,Friday,FM-8,FQ-3
20181110,10-11-2018,2018,11,November,Q4,Nov-2018,6,Saturday,FM-8,FQ-3
20181111,11-11-2018,2018,11,November,Q4,Nov-2018,7,Sunday,FM-8,FQ-3
20181112,12-11-2018,2018,11,November,Q4,Nov-2018,1,Monday,FM-8,FQ-3
20181113,13-11-2018,2018,11,November,Q4,Nov-2018,2,Tuesday,FM-8,FQ-3
20181114,14-11-2018,2018,11,November,Q4,Nov-2018,3,Wednesday,FM-8,FQ-3
20181115,15-11-2018,2018,11,November,Q4,Nov-2018,4,Thursday,FM-8,FQ-3
20181116,16-11-2018,2018,11,November,Q4,Nov-2018,5,Friday,FM-8,FQ-3
20181117,17-11-2018,2018,11,November,Q4,Nov-2018,6,Saturday,FM-8,FQ-3
20181118,18-11-2018,2018,11,November,Q4,Nov-2018,7,Sunday,FM-8,FQ-3
20181119,19-11-2018,2018,11,November,Q4,Nov-2018,1,Monday,FM-8,FQ-3
20181120,20-11-2018,2018,11,November,Q4,Nov-2018,2,Tuesday,FM-8,FQ-3
20181121,21-11-2018,2018,11,November,Q4,Nov-2018,3,Wednesday,FM-8,FQ-3
20181122,22-11-2018,2018,11,November,Q4,Nov-2018,4,Thursday,FM-8,FQ-3
20181123,23-11-2018,2018,11,November,Q4,Nov-2018,5,Friday,FM-8,FQ-3
20181124,24-11-2018,2018,11,November,Q4,Nov-2018,6,Saturday,FM-8,FQ-3
20181125,25-11-2018,2018,11,November,Q4,Nov-2018,7,Sunday,FM-8,FQ-3
20181126,26-11-2018,2018,11,November,Q4,Nov-2018,1,Monday,FM-8,FQ-3
20181127,27-11-2018,2018,11,November,Q4,Nov-2018,2,Tuesday,FM-8,FQ-3
20181128,28-11-2018,2018,11,November,Q4,Nov-2018,3,Wednesday,FM-8,FQ-3
20181129,29-11-2018,2018,11,November,Q4,Nov-2018,4,Thursday,FM-8,FQ-3
20181130,30-11-2018,2018,11,November,Q4,Nov-2018,5,Friday,FM-8,FQ-3
20181201,01-12-2018,2018,12,December,Q4,Dec-2018,6,Saturday,FM-9,FQ-3
20181202,02-12-2018,2018,12,December,Q4,Dec-2018,7,Sunday,FM-9,FQ-3
20181203,03-12-2018,2018,12,December,Q4,Dec-2018,1,Monday,FM-9,FQ-3
20181204,04-12-2018,2018,12,December,Q4,Dec-2018,2,Tuesday,FM-9,FQ-3
20181205,05-12-2018,2018,12,December,Q4,Dec-2018,3,Wednesday,FM-9,FQ-3
20181206,06-12-2018,2018,12,December,Q4,Dec-2018,4,Thursday,FM-9,FQ-3
20181207,07-12-2018,2018,12,December,Q4,Dec-2018,5,Friday,FM-9,FQ-3
20181208,08-12-2018,2018,12,December,Q4,Dec-2018,6,Saturday,FM-9,FQ-3
20181209,09-12-2018,2018,12,December,Q4,Dec-2018,7,Sunday,FM-9,FQ-3
20181210,10-12-2018,2018,12,December,Q4,Dec-2018,1,Monday,FM-9,FQ-3
20181211,11-12-2018,2018,12,December,Q4,Dec-2018,2,Tuesday,FM-9,FQ-3
20181212,12-12-2018,2018,12,December,Q4,Dec-2018,3,Wednesday,FM-9,FQ-3
20181213,13-12-2018,2018,12,December,Q4,Dec-2018,4,Thursday,FM-9,FQ-3
20181214,14-12-2018,2018,12,December,Q4,Dec-2018,5,Friday,FM-9,FQ-3
20181215,15-12-2018,2018,12,December,Q4,Dec-2018,6,Saturday,FM-9,FQ-3
20181216,16-12-2018,2018,12,December,Q4,Dec-2018,7,Sunday,FM-9,FQ-3
20181217,17-12-2018,2018,12,December,Q4,Dec-2018,1,Monday,FM-9,FQ-3
20181218,18-12-2018,2018,12,December,Q4,Dec-2018,2,Tuesday,FM-9,FQ-3
20181219,19-12-2018,2018,12,December,Q4,Dec-2018,3,Wednesday,FM-9,FQ-3
20181220,20-12-2018,2018,12,December,Q4,Dec-2018,4,Thursday,FM-9,FQ-3
20181221,21-12-2018,2018,12,December,Q4,Dec-2018,5,Friday,FM-9,FQ-3
20181222,22-12-2018,2018,12,December,Q4,Dec-2018,6,Saturday,FM-9,FQ-3
20181223,23-12-2018,2018,12,December,Q4,Dec-2018,7,Sunday,FM-9,FQ-3
20181224,24-12-2018,2018,12,December,Q4,Dec-2018,1,Monday,FM-9,FQ-3
20181225,25-12-2018,2018,12,December,Q4,Dec-2018,2,Tuesday,FM-9,FQ-3
20181226,26-12-2018,2018,12,December,Q4,Dec-2018,3,Wednesday,FM-9,FQ-3
20181227,27-12-2018,2018,12,December,Q4,Dec-2018,4,Thursday,FM-9,FQ-3
20181228,28-12-2018,2018,12,December,Q4,Dec-2018,5,Friday,FM-9,FQ-3
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
